artsy_id,artsy_slug,artsy_url,name,type,definition
4de7d8bf91b76c000100b370,food,http://artsy.net/gene/food,Food,Content,"_""Tell me what you eat and I will tell you what you are."" —Jean Anthelme Brillat-Savarin_

Food has long been a favored subject of artists, and at times even a medium for making art. In Western Art, depictions of food date back to funerary paintings of food offerings in ancient Egypt. The Classical historian Pliny claimed that Greek painter Zeuxis once painted grapes so realistic that birds came to pick at them. Depictions continued in [Roman art](/gene/roman-art), where the putto (male infant) depicted with grape vines was a common motif. In [Baroque](/gene/baroque) painting, food appeared regularly as a still-life element, as exemplified by [Carravaggio](/artist/michelangelo-merisi-da-caravaggio)'s _Bacchus_ or the _bodegones_ (meaning 'pantry still-lives') of Spanish painters [Diego Velázquez](/artist/diego-velazquez) and [Francisco de Zurbarán](/artist/francisco-de-zurbaran). [Paul Cézanne](/artist/paul-cezanne)'s fruit still lifes presented new forms of representing three-dimensional space. In the 20th century, food was central to [Pop Art](/gene/pop-art)'s explorations of consumerism, as in [Andy Warhol](/artist/andy-warhol)'s Campell's soup cans, [Claes Oldenburg](/artist/claes-oldenburg)'s monumental hamburger and ice cream cone sculptures, and [Wayne Thiebaud](/artist/wayne-thiebaud)'s paintings of cakes and pastries. At its most logical extreme, food has been used as an actual medium for creating artworks, as in [Dieter Roth](/artist/dieter-roth)'s chocolate self-portraits and [Vik Muniz](/artist/vik-muniz)'s reproductions of iconic works of art using materials such as lunch meat and peanut butter."
4f343445848eb2425800a761,group-of-objects,http://artsy.net/gene/group-of-objects,Group of Objects,Content,"Two-dimensional artworks depicting multiple objects whose arrangement does not conform to compositional strategies typical of traditional [still lifes](/gene/still-life).
"
4e0ce7536df5b40001005508,haze,http://artsy.net/gene/haze,Haze,Content,"Works that depict haze or make a significant attempt to capture the atmosphere. Such works are often said to possess an ""atmospheric"" or ""airy"" quality. In Western Art, early examples include the works of [J.M.W. Turner](/artist/joseph-mallord-william-turner) or the [Impressionists](/gene/impressionism).
"
50b9910bca57c575580000c8,hugs-and-kisses,http://artsy.net/gene/hugs-and-kisses,Hugs and Kisses,Content,"Includes artworks that contain an embrace or a kiss between figures. These physical expressions represent affection between people ranging from the platonic to the romantic. In their most intimate iterations in art, hugs and kisses are often seen in bedrooms and bathrooms and among people at home. The cross-cultural motif of the embrace between the mother and her child occurs from [Ancient Egypt](/gene/ancient-egypt) to the Christian tradition of depicting the [Madonna and Child](/gene/madonna-and-child). In other contexts hugs and kisses are among the most highly visible public expressions at parties and celebrations."
51f18d0e275b24a84d00063a,iconic-works-of-art-history,http://artsy.net/gene/iconic-works-of-art-history,Iconic Works of Art History,Content,"Works of art and architecture deemed to be “canonical”, typically due to their broad influence, display in prominent museum collections, and extensive scholarship. While the art-historical canon has come under harsh critique since the latter part of the the 20th century, particularly with regard to its treatment of class, race, and gender, others see it as a crucial starting point and foundation for learning about and discussing art.
"
53763281cd530e163300008f,improbable-physics,http://artsy.net/gene/improbable-physics,Improbable Physics,Content,"Artworks that show figures or objects in states that seem to defy the laws of physics, such as levitation, topsy-turvy orientations, or precarious balance. Religious artworks often depict figures in physically fantastic states of levitation to convey the otherworldly power of the spiritual, as in [Correggio](/artist/correggio)’s [Assumption of the Virgin](/artwork/correggio-assumption-of-the-virgin-fresco-in-main-dome) (1526–30), or the Ascension of the Buddha. Surrealist artists often created fantastical pictures that stretch the physical laws of matter, as in [René Magritte](/artist/rene-magritte)’s [The Castle of the Pyrenees](/artwork/rene-magritte-the-castle-of-the-pyrenees) (1959), which depicts a castle on a large rock that floats above a choppy sea, or [Philippe Halsman](/artist/philippe-halsman)’s portrait of [Salvador Dalí and his cats](/artwork/philippe-halsman-dali-atomicus). Chinese artist [Cai Guo-Qiang](/artist/cai-guo-qiang) creates sculptural installations that literally defy gravity, as in [Head On](/artwork/cai-guo-qiang-head-on-1) (2006), in which a pack of wolves is seemingly frozen in midair.
"
4ef3a93834c5a800010010ff,industry,http://artsy.net/gene/industry,Industry,Content,"Artworks depicting sites of industry and manufacturing, such as factories."
4e84a8f5be468f00010020c8,infographics-and-diagrams,http://artsy.net/gene/infographics-and-diagrams,Infographics and Diagrams,Content,"Shortened form of ""Information graphics,"" which are visual representations of information. Examples would be pie charts or bar graphs."
4d90d195dcdd5f44a50000b6,interiors,http://artsy.net/gene/interiors,Interiors,Content,"Artists have long been interested in depicting interiors, whether to demonstrate their ability to simulate three-dimensional space or to serve as settings for political, religious, or private stories. [Robert Campin](/artist/robert-campin) set biblical scenes in the interior spaces of his own 15th-century Netherlands; Johannes Vermeer's 17th-century paintings are remarkable for their detail, as well as the intimacy of their settings and figures. Interiors have also been used to express particular psychological states and philosophies—take Vincent van Gogh's [_Bedroom at Arles_](/artwork/vincent-van-gogh-la-chambre-de-van-gogh-a-arles-van-goghs-bedroom-in-arles) or [René Magritte](/artist/rene-magritte)'s surreal domestic spaces as examples. Recently, numerous photographers have made interiors a consistent subject, including [Hiroshi Sugimoto](/artist/hiroshi-sugimoto), [Thomas Demand](/artist/thomas-demand), and [Candida Höfer](artist/candida-hofer)."
4d90d193dcdd5f44a500007d,landscape,http://artsy.net/gene/landscape,Landscape,Content,"_“Landscape is a creation of the mind and is intrinsically a superior art.” —Mi Fu_

While nature themes—plants, animals, or spirits—have been central to art since pre-history, the landscape genre, which favors sweeping topographical surveys over mere individual natural elements, emerged in ancient Greece in scenic theater backdrops and domestic frescoes. After the fall of the Roman Empire, landscape motifs were largely absent from European art until the 14th century, but they flourished in Asia, particularly in the mist-shrouded mountains and visions of untamed nature of Song Dynasty (10th-13th century China) ink paintings. In European art since the [Renaissance](/gene/renaissance), artists and theorists have debated whether landscapes should depict “real” or “ideal” views of the natural world. An example of the latter is [Annibale Carracci](/artist/annibale-carracci)’s _Flight into Egypt_ (1604), in which tranquil skies and neatly tailored hills make for an impossible idyll, as if ordered by divine law. Whether verdant or barren, serene or sublime, depictions of the landscape capture an artist’s subjectivity just as much as they do the world around us."
